Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,Total_Injuries
Larry Fitzgerald,36.0,2019,WR,ARI,16.0,16.0,,,,,,0.0,0.0,0.0,109.0,75.0,804.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,121.0,101.0,100.2,38.0,177.4,102.4,0.0
Latavius Murray,29.0,2019,RB,NOR,16.0,8.0,,,,,,146.0,637.0,5.0,43.0,34.0,235.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,113.0,79.0,93.2,34.0,157.2,123.2,0.0
Le'Veon Bell,27.0,2019,RB,NYJ,15.0,15.0,,,,,,245.0,789.0,3.0,78.0,66.0,461.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,7.0,5.0,7.5,6.0,215.0,149.0,1.0
LeSean McCoy,31.0,2019,RB,KAN,13.0,9.0,,,,,,101.0,465.0,4.0,34.0,28.0,181.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,109.0,85.0,99.2,36.0,116.6,88.6,0.0
Lee Smith,32.0,2019,WR,BUF,16.0,5.0,,,,,,0.0,0.0,0.0,5.0,4.0,31.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,,,,624.0,166.0,13.1,9.1,0.0
Leonard Fournette,24.0,2019,RB,JAX,15.0,15.0,,,,,,265.0,1152.0,3.0,100.0,76.0,522.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,27.0,26.0,25.8,12.0,259.4,183.4,1.0
Levine Toilolo,28.0,2019,TE,SFO,13.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,399.0,45.0,3.0,1.0,0.0
Lil'Jordan Humphrey,21.0,2019,WR,NOR,5.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,,,,257.0,72.0,0.0,0.0,0.0
Logan Cooke,24.0,2019,K,JAX,16.0,0.0,2.0,2.0,16.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Logan Thomas,28.0,2019,TE,DET,16.0,3.0,,,,,,0.0,0.0,0.0,28.0,16.0,173.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,,,,621.0,82.0,39.3,23.3,0.0
Los Angeles Chargers DST,,2019,DEF,LAC,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5009.0,923.0,14.0,285.0,3204.0,21.0,1805.0,15.0,108.0,959.0,28.0,36.6,8.7,30.0,11.0,3.0,5.0,0.0,1.0,0.0,,135.0,,68.0,157.0,133.0,6.0,64.0,64.0,0.0
Los Angeles Rams DST,,2019,DEF,LAR,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5434.0,1056.0,24.0,324.0,3625.0,23.0,1809.0,15.0,105.0,829.0,30.0,33.5,12.4,50.0,13.0,11.0,13.0,1.0,4.0,0.0,,95.0,,64.0,132.0,107.0,2.0,124.0,124.0,0.0
Luke Falk,25.0,2019,QB,NYJ,3.0,2.0,73.0,47.0,416.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0,,,,835.0,65.0,10.64,10.64,0.0
Luke Stocker,31.0,2019,TE,ATL,15.0,9.0,,,,,,0.0,0.0,0.0,14.0,8.0,53.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,,,,544.0,71.0,11.3,3.3,1.0
Luke Willson,29.0,2019,TE,SEA,8.0,7.0,,,,,,0.0,0.0,0.0,10.0,8.0,79.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,,,,478.0,60.0,15.9,7.9,4.0
Mack Hollins,26.0,2019,WR,2TM,16.0,3.0,,,,,,0.0,0.0,0.0,23.0,10.0,125.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0,,,,593.0,156.0,22.5,12.5,0.0
Malcolm Brown,26.0,2019,RB,LAR,14.0,1.0,,,,,,69.0,255.0,5.0,6.0,2.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,188.0,367.0,70.0,59.1,57.1,2.0
Malik Turner,23.0,2019,WR,SEA,15.0,3.0,,,,,,0.0,0.0,0.0,22.0,15.0,245.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,,,,592.0,155.0,45.5,30.5,2.0
Marcedes Lewis,35.0,2019,TE,GNB,16.0,11.0,,,,,,0.0,0.0,0.0,19.0,15.0,156.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,,,,403.0,47.0,36.6,21.6,0.0
Marcell Ateman,25.0,2019,WR,OAK,11.0,0.0,,,,,,0.0,0.0,0.0,10.0,5.0,116.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,,,,622.0,165.0,14.6,9.6,0.0
Marcus Johnson,25.0,2019,WR,IND,8.0,6.0,,,,,,0.0,0.0,0.0,33.0,17.0,277.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0,,,,516.0,131.0,56.7,39.7,0.0
Marcus Mariota,26.0,2019,QB,TEN,7.0,6.0,160.0,95.0,1203.0,7.0,2.0,24.0,129.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,,228.0,269.0,220.0,26.0,79.02,79.02,0.0
Mark Andrews,24.0,2019,TE,BAL,15.0,4.0,,,,,,0.0,0.0,0.0,98.0,64.0,852.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,,155.0,124.0,146.3,17.0,205.2,141.2,1.0
Mark Ingram,30.0,2019,RB,BAL,15.0,15.0,,,,,,202.0,1018.0,10.0,29.0,26.0,247.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,,50.0,43.0,44.5,22.0,242.5,216.5,1.0
Mark Walton,22.0,2019,RB,MIA,7.0,4.0,,,,,,53.0,201.0,0.0,21.0,15.0,89.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,706.0,124.0,42.0,27.0,0.0
Marlon Mack,23.0,2019,RB,IND,14.0,12.0,,,,,,247.0,1091.0,8.0,17.0,14.0,82.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,38.0,34.0,42.5,20.0,179.3,165.3,2.0
Marqise Lee,28.0,2019,WR,JAX,6.0,1.0,,,,,,1.0,1.0,0.0,4.0,3.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,284.0,260.0,404.0,104.0,4.9,1.9,2.0
Marquez Valdes-Scantling,25.0,2019,WR,GNB,16.0,10.0,,,,,,2.0,9.0,0.0,56.0,26.0,452.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,132.0,104.0,115.0,41.0,84.1,58.1,0.0
Marquise Brown,22.0,2019,WR,BAL,14.0,11.0,,,,,,0.0,0.0,0.0,71.0,46.0,584.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,,192.0,204.0,191.6,58.0,146.4,100.4,6.0
Marquise Goodwin,29.0,2019,WR,SFO,9.0,6.0,,,,,,1.0,15.0,0.0,21.0,12.0,186.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,,198.0,152.0,250.2,70.0,38.1,26.1,1.0
Marshawn Lynch,33.0,2019,RB,SEA,1.0,0.0,,,,,,12.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,,254.0,,292.0,62.0,9.4,9.4,0.0
Marvin Hall,26.0,2019,WR,DET,9.0,0.0,,,,,,1.0,7.0,0.0,11.0,7.0,261.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,,,,802.0,188.0,39.8,32.8,1.0
Marvin Jones,29.0,2019,WR,DET,13.0,11.0,,,,,,2.0,0.0,0.0,91.0,62.0,779.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,99.0,103.0,96.3,35.0,193.9,131.9,0.0
Mason Crosby,35.0,2019,K,GNB,16.0,0.0,,,,,,,,,,,,,,14.0,14.0,8.0,7.0,2.0,1.0,24.0,22.0,41.0,40.0,,,,,,,,,,,,,,,,,,,,,,180.0,,144.0,213.0,200.8,10.0,111.0,111.0,0.0
Mason Rudolph,24.0,2019,QB,PIT,10.0,8.0,283.0,176.0,1765.0,13.0,9.0,21.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,,,,672.0,62.0,100.8,100.8,0.0
Matt Barkley,29.0,2019,QB,BUF,2.0,0.0,51.0,27.0,359.0,0.0,3.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,,,,271.0,32.0,1.96,1.96,0.0
Matt Breida,24.0,2019,RB,SFO,13.0,5.0,,,,,,123.0,623.0,1.0,22.0,19.0,120.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,148.0,80.0,108.0,39.0,101.3,82.3,2.0
Matt Bryant,44.0,2019,K,ATL,7.0,0.0,,,,,,,,,,,,,,5.0,4.0,3.0,3.0,6.0,2.0,14.0,9.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,159.0,,241.0,235.0,248.4,17.0,41.0,41.0,0.0
Matt Gay,25.0,2019,K,TAM,16.0,0.0,,,,,,,,,,,,,,13.0,11.0,14.0,11.0,8.0,5.0,35.0,27.0,48.0,43.0,,,,,,,,,,,,,,,,,,,,,,1000.0,,,252.0,495.7,37.0,127.0,127.0,0.0
Matt Haack,25.0,2019,K,MIA,16.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Matt LaCosse,27.0,2019,TE,NWE,11.0,8.0,,,,,,0.0,0.0,0.0,19.0,13.0,131.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.0,,299.0,,465.5,58.0,32.1,19.1,3.0
Matt Moore,35.0,2019,QB,KAN,6.0,2.0,91.0,59.0,659.0,4.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,,,,414.0,39.0,38.26,38.26,0.0
Matt Prater,35.0,2019,K,DET,16.0,0.0,,,,,,,,,,,,,,14.0,13.0,9.0,6.0,8.0,7.0,31.0,26.0,36.0,35.0,,,,,,,,,,,,,,,,,,,,,,189.0,,181.0,248.0,224.2,14.0,126.0,126.0,0.0
Matt Ryan,34.0,2019,QB,ATL,15.0,15.0,616.0,408.0,4466.0,26.0,14.0,34.0,147.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,59.0,76.0,67.3,5.0,257.34,257.34,0.0
Matt Schaub,38.0,2019,QB,ATL,6.0,1.0,67.0,50.0,580.0,3.0,1.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,,,,493.0,45.0,30.9,30.9,0.0
Matt Wile,27.0,2019,K,ATL,2.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
Matthew Bosher,32.0,2019,K,ATL,3.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Matthew Stafford,31.0,2019,QB,DET,8.0,8.0,291.0,187.0,2499.0,19.0,5.0,20.0,66.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,,197.0,182.0,188.2,23.0,162.56,162.56,5.0
Maxx Williams,25.0,2019,TE,ARI,16.0,10.0,,,,,,0.0,0.0,0.0,19.0,15.0,202.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0,,,,569.0,76.0,41.2,26.2,0.0
Mecole Hardman,21.0,2019,WR,KAN,16.0,5.0,,,,,,4.0,17.0,0.0,41.0,26.0,538.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,170.0,174.0,170.3,55.0,113.5,87.5,0.0
Melvin Gordon,26.0,2019,RB,LAC,12.0,11.0,,,,,,162.0,612.0,8.0,55.0,42.0,296.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,22.0,57.0,44.2,21.0,178.8,136.8,0.0
Miami Dolphins DST,,2019,DEF,MIA,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6364.0,1053.0,16.0,361.0,4198.0,39.0,2166.0,15.0,111.0,1084.0,34.0,45.9,8.6,23.0,13.0,3.0,9.0,1.0,2.0,0.0,,228.0,,253.0,,282.0,27.0,69.0,69.0,0.0
Michael Badgley,24.0,2019,K,LAC,8.0,0.0,,,,,,,,,,,,,,7.0,7.0,8.0,6.0,1.0,0.0,16.0,13.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,160.0,,152.0,218.0,200.0,9.0,61.0,61.0,3.0
Michael Burton,27.0,2019,RB,WAS,10.0,2.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0,,,,732.0,127.0,0.0,0.0,0.0
Michael Crabtree,32.0,2019,WR,ARI,2.0,1.0,,,,,,0.0,0.0,0.0,5.0,4.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.0,,,,535.7,140.0,6.2,2.2,0.0
Michael Deiter,23.0,2019,LG,MIA,16.0,15.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Michael Gallup,23.0,2019,WR,DAL,14.0,12.0,,,,,,0.0,0.0,0.0,113.0,66.0,1107.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,179.0,116.0,131.2,45.0,212.7,146.7,2.0
Michael Palardy,27.0,2019,K,CAR,16.0,0.0,1.0,1.0,12.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Michael Thomas,26.0,2019,WR,NOR,16.0,15.0,,,,,,1.0,-9.0,0.0,185.0,149.0,1725.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,11.0,14.0,10.7,4.0,372.6,223.6,0.0
Michael Walker,23.0,2019,WR,JAX,7.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,15.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-2.5,1.0
Mike Boone,24.0,2019,RB,MIN,16.0,2.0,,,,,,49.0,273.0,3.0,4.0,3.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.0,,,,702.0,122.0,50.0,47.0,0.0
Mike Davis,26.0,2019,RB,2TM,12.0,1.0,,,,,,13.0,27.0,0.0,8.0,7.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,263.0,184.0,377.2,74.0,11.9,4.9,0.0
Mike Evans,26.0,2019,WR,TAM,13.0,13.0,,,,,,0.0,0.0,0.0,118.0,67.0,1157.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,,21.0,20.0,21.2,9.0,232.7,165.7,2.0
Mike Gesicki,24.0,2019,TE,MIA,16.0,5.0,,,,,,0.0,0.0,0.0,89.0,51.0,570.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,266.0,249.0,407.6,48.0,136.0,85.0,0.0
Mike Glennon,30.0,2019,QB,OAK,2.0,0.0,10.0,6.0,56.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0,,,,662.0,60.0,0.24,0.24,0.0
Mike Nugent,37.0,2019,K,NWE,4.0,0.0,,,,,,,,,,,,,,7.0,5.0,1.0,0.0,0.0,0.0,8.0,5.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,283.0,,,,283.0,22.0,25.0,25.0,0.0
Mike Thomas,25.0,2019,WR,LAR,16.0,0.0,,,,,,0.0,0.0,0.0,5.0,2.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,252.0,71.0,3.4,1.4,0.0
Mike Williams,25.0,2019,WR,LAC,15.0,15.0,,,,,,1.0,2.0,0.0,90.0,49.0,1001.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,75.0,63.0,61.7,24.0,161.3,112.3,1.0
Miles Boykin,23.0,2019,WR,BAL,16.0,11.0,,,,,,0.0,0.0,0.0,22.0,13.0,198.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.0,,,245.0,427.8,112.0,50.8,37.8,1.0
Miles Sanders,22.0,2019,RB,PHI,16.0,11.0,,,,,,179.0,818.0,3.0,63.0,50.0,509.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,91.0,58.0,73.5,30.0,214.7,164.7,0.0
Minnesota Vikings DST,,2019,DEF,MIN,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5465.0,1053.0,31.0,324.0,3737.0,23.0,1728.0,8.0,83.0,713.0,31.0,34.7,17.3,48.0,17.0,14.0,18.0,1.0,2.0,0.0,,115.0,,85.0,150.0,130.8,4.0,124.0,124.0,0.0
Mitch Wishnowsky,27.0,2019,K,SFO,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Mitchell Trubisky,25.0,2019,QB,CHI,15.0,15.0,516.0,326.0,3138.0,17.0,10.0,48.0,193.0,2.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,159.0,148.0,147.5,19.0,194.82,194.82,1.0
Mo Alie-Cox,26.0,2019,TE,IND,16.0,2.0,,,,,,0.0,0.0,0.0,11.0,8.0,93.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0,,,,573.0,78.0,17.3,9.3,1.0
Mohamed Sanu,30.0,2019,WR,2TM,15.0,12.0,,,,,,3.0,11.0,0.0,89.0,59.0,520.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,175.0,227.0,177.5,56.0,124.1,65.1,0.0
MyCole Pruitt,27.0,2019,TE,TEN,16.0,10.0,,,,,,0.0,0.0,0.0,8.0,6.0,90.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,,,,784.0,92.0,21.0,15.0,0.0
Myles Gaskin,22.0,2019,RB,MIA,7.0,0.0,,,,,,36.0,133.0,1.0,12.0,7.0,51.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.0,,,,624.0,110.0,31.4,24.4,0.0
N'Keal Harry,22.0,2019,WR,NWE,7.0,5.0,,,,,,5.0,49.0,0.0,24.0,12.0,105.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,,134.0,203.0,163.6,54.0,39.4,27.4,0.0
Nelson Agholor,26.0,2019,WR,PHI,11.0,10.0,,,,,,2.0,7.0,0.0,69.0,39.0,363.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1000.0,,230.0,246.0,386.2,95.0,92.0,53.0,6.0
New England Patriots DST,,2019,DEF,NWE,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,4414.0,948.0,36.0,261.0,2886.0,13.0,1528.0,7.0,107.0,920.0,39.0,19.1,17.0,47.0,25.0,11.0,14.0,1.0,7.0,0.0,,136.0,,119.0,175.0,159.5,8.0,163.0,163.0,0.0
New Orleans Saints DST,,2019,DEF,NOR,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5329.0,999.0,23.0,311.0,3868.0,27.0,1461.0,12.0,92.0,713.0,43.0,35.1,12.6,51.0,13.0,10.0,10.0,1.0,4.0,0.0,,107.0,,136.0,185.0,162.8,9.0,123.0,123.0,0.0
New York Giants DST,,2019,DEF,NYG,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6037.0,1061.0,16.0,343.0,4225.0,30.0,1812.0,19.0,117.0,922.0,32.0,39.8,8.6,36.0,10.0,6.0,8.0,1.0,2.0,0.0,,245.0,,231.0,,254.0,24.0,82.0,82.0,0.0
New York Jets DST,,2019,DEF,NYJ,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5170.0,1037.0,21.0,302.0,3779.0,25.0,1391.0,12.0,107.0,902.0,40.0,33.7,9.8,35.0,12.0,9.0,8.0,2.0,6.0,0.0,,237.0,,207.0,258.0,255.0,25.0,117.0,117.0,0.0
Nick Bawden,23.0,2019,RB,DET,10.0,2.0,,,,,,0.0,0.0,0.0,6.0,4.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,,,,625.0,111.0,5.7,1.7,0.0
Nick Boyle,26.0,2019,TE,BAL,16.0,15.0,,,,,,0.0,0.0,0.0,43.0,31.0,321.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,,,,437.0,56.0,75.1,44.1,0.0
Nick Chubb,24.0,2019,RB,CLE,16.0,16.0,,,,,,298.0,1494.0,8.0,49.0,36.0,278.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,20.0,9.0,16.0,9.0,255.2,219.2,0.0
Nick Foles,30.0,2019,QB,JAX,4.0,4.0,117.0,77.0,736.0,3.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,,189.0,232.0,204.6,25.0,35.74,35.74,0.0
Nick Folk,35.0,2019,K,NWE,7.0,0.0,,,,,,,,,,,,,,9.0,9.0,7.0,4.0,1.0,1.0,17.0,14.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,318.0,,,,318.0,28.0,57.0,57.0,0.0
Nick Mullens,24.0,2019,QB,SFO,1.0,0.0,,,,,,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.0,,,,962.0,70.0,-0.3,-0.3,0.0
Nick O'Leary,27.0,2019,TE,2TM,12.0,5.0,,,,,,0.0,0.0,0.0,18.0,13.0,109.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,438.0,57.0,27.9,14.9,0.0
Nick Vannett,26.0,2019,TE,2TM,16.0,7.0,,,,,,0.0,0.0,0.0,22.0,17.0,166.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,,,,363.5,42.0,33.6,16.6,0.0
Noah Fant,22.0,2019,TE,DEN,16.0,11.0,,,,,,3.0,-12.0,0.0,66.0,40.0,562.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,,188.0,193.0,197.8,23.0,111.0,71.0,0.0
Nyheim Hines,23.0,2019,RB,IND,16.0,2.0,,,,,,52.0,199.0,2.0,58.0,44.0,320.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,234.0,110.0,156.3,53.0,105.9,61.9,0.0
O.J. Howard,25.0,2019,TE,TAM,14.0,14.0,,,,,,0.0,0.0,0.0,53.0,34.0,459.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,54.0,60.0,57.5,5.0,83.9,49.9,2.0
Oakland Raiders DST,,2019,DEF,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5677.0,963.0,15.0,344.0,4107.0,33.0,1570.0,15.0,91.0,763.0,52.0,41.0,8.4,,,,,,,,,,,,,,,0.0,0.0,0.0
Odell Beckham Jr.,27.0,2019,WR,CLE,16.0,15.0,2.0,1.0,20.0,0.0,0.0,3.0,10.0,0.0,133.0,74.0,1035.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,12.0,12.0,12.8,5.0,201.3,127.3,0.0
Olabisi Johnson,22.0,2019,WR,MIN,16.0,6.0,,,,,,1.0,6.0,0.0,45.0,31.0,294.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,48.0,0.0
Olamide Zaccheaus,22.0,2019,WR,ATL,10.0,0.0,,,,,,0.0,0.0,0.0,5.0,3.0,115.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,97.0,20.5,17.5,0.0
Parris Campbell,22.0,2019,WR,IND,7.0,3.0,,,,,,4.0,34.0,0.0,24.0,18.0,127.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,216.0,208.0,360.2,90.0,34.1,16.1,4.0
Pat O'Donnell,28.0,2019,K,CHI,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
