Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Ray Davis,25.0,2024,RB,BUF,17.0,0.0,,,,,,113.0,442.0,3.0,19.0,17.0,189.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,184.0,317.0,148.0,205.5,56
Ray-Ray McCloud,28.0,2024,WR,ATL,17.0,13.0,,,,,,10.0,79.0,0.0,87.0,62.0,686.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,413.0,301.0,413.0,133
Reggie Gilliam,27.0,2024,RB,BUF,15.0,0.0,,,,,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,301.0,663.0,301.0,571.5,7
Rhamondre Stevenson,26.0,2024,RB,NWE,15.0,14.0,,,,,,207.0,801.0,7.0,41.0,33.0,168.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,61.0,69.0,82.0,53.0,66.6,22
Ricky Pearsall,24.0,2024,WR,SFO,11.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,46.0,31.0,400.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,170.0,205.0,301.0,187.5,65
Rico Dowdle,26.0,2024,RB,DAL,16.0,15.0,,,,,,235.0,1079.0,2.0,49.0,39.0,249.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,147.0,207.0,115.0,150.8,45
Rigoberto Sanchez,30.0,2024,K,IND,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Riley Dixon,31.0,2024,K,DEN,17.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Riley Patterson,25.0,2024,K,3TM,5.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,7.0,4.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,450.0,301.0,394.0,301.0,422.0,37
River Cracraft,30.0,2024,WR,MIA,8.0,0.0,,,,,,0.0,0.0,0.0,9.0,7.0,66.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,301.0,585.0,301.0,494.5,159
Robbie Chosen,31.0,2024,WR,MIA,2.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,574.0,301.0,574.0,173
Robert Woods,32.0,2024,WR,HOU,15.0,4.0,,,,,,0.0,0.0,0.0,30.0,20.0,203.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,301.0,407.0,301.0,373.0,121
Rome Odunze,22.0,2024,WR,CHI,17.0,12.0,,,,,,3.0,15.0,0.0,101.0,54.0,734.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,72.0,101.0,109.0,98.4,39
Romeo Doubs,24.0,2024,WR,GNB,13.0,12.0,,,,,,0.0,0.0,0.0,72.0,46.0,601.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,119.0,155.0,120.0,142.0,52
Ronnie Bell,24.0,2024,WR,SFO,9.0,0.0,,,,,,0.0,0.0,0.0,6.0,2.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,301.0,427.0,301.0,386.0,123
Ronnie Rivers,25.0,2024,RB,LAR,17.0,0.0,,,,,,22.0,99.0,0.0,6.0,5.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,461.0,301.0,461.0,100
Roschon Johnson,23.0,2024,RB,CHI,14.0,0.0,,,,,,55.0,150.0,6.0,20.0,16.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,225.0,291.0,217.0,244.3,68
Ross Dwelley,29.0,2024,TE,ATL,17.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,815.0,301.0,815.0,107
Russell Wilson,36.0,2024,QB,PIT,11.0,11.0,336.0,214.0,2482.0,16.0,5.0,43.0,155.0,2.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,239.0,195.0,267.0,226.3,29
Ryan Flournoy,25.0,2024,WR,DAL,11.0,1.0,,,,,,0.0,0.0,0.0,14.0,10.0,102.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,301.0,559.0,301.0,462.5,148
Ryan Miller,24.0,2024,WR,TAM,11.0,3.0,,,,,,0.0,0.0,0.0,20.0,12.0,128.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,894.0,301.0,894.0,209
Ryan Wright,24.0,2024,K,MIN,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sam Darnold,27.0,2024,QB,MIN,17.0,17.0,545.0,361.0,4319.0,35.0,12.0,67.0,212.0,1.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,228.0,266.0,234.0,249.0,32
Sam Howell,24.0,2024,QB,SEA,2.0,0.0,14.0,5.0,24.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,361.0,301.0,361.0,46
Sam Hubbard,29.0,2024,DE,CIN,14.0,14.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sam LaPorta,23.0,2024,TE,DET,16.0,16.0,,,,,,0.0,0.0,0.0,83.0,60.0,726.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,24.0,33.0,31.0,31.8,2
Samaje Perine,29.0,2024,RB,KAN,17.0,0.0,,,,,,20.0,92.0,1.0,35.0,28.0,322.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,314.0,310.0,190.0,271.3,74
Saquon Barkley,27.0,2024,RB,PHI,16.0,16.0,0.0,0.0,0.0,0.0,0.0,345.0,2005.0,13.0,43.0,33.0,278.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,11.0,10.0,9.0,9.2,4
Scott Matlock,24.0,2024,DL,LAC,17.0,11.0,,,,,,0.0,0.0,0.0,5.0,4.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Scott Miller,27.0,2024,WR,PIT,13.0,1.0,,,,,,0.0,0.0,0.0,9.0,5.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sean Tucker,23.0,2024,RB,TAM,17.0,0.0,,,,,,50.0,308.0,2.0,12.0,9.0,109.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,469.0,301.0,469.0,104
Shane Zylstra,28.0,2024,TE,DET,12.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,372.0,301.0,372.0,53
Simi Fehoko,27.0,2024,WR,LAC,8.0,2.0,,,,,,0.0,0.0,0.0,16.0,6.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,673.0,301.0,673.0,188
Sincere McCormick,24.0,2024,RB,LVR,5.0,2.0,,,,,,39.0,183.0,0.0,7.0,6.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,737.0,301.0,737.0,126
Sione Vaki,23.0,2024,RB,DET,16.0,0.0,,,,,,6.0,14.0,0.0,3.0,3.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,301.0,560.0,301.0,442.5,98
Skylar Thompson,27.0,2024,QB,MIA,3.0,1.0,33.0,21.0,187.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,301.0,708.0,301.0,505.5,63
Skyy Moore,24.0,2024,WR,KAN,6.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,301.0,313.0,301.0,280.5,90
Spencer Rattler,24.0,2024,QB,NOR,7.0,6.0,228.0,130.0,1317.0,4.0,5.0,18.0,146.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,301.0,405.0,301.0,361.0,47
Spencer Shrader,25.0,2024,K,3TM,4.0,0.0,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,552.0,301.0,552.0,40
Stefon Diggs,31.0,2024,WR,HOU,8.0,8.0,1.0,1.0,13.0,0.0,0.0,3.0,8.0,1.0,64.0,47.0,496.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0,47.0,42.0,43.0,21
Stephen Sullivan,28.0,2024,TE,CAR,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sterling Shepard,31.0,2024,WR,TAM,14.0,5.0,,,,,,8.0,69.0,0.0,51.0,32.0,334.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,482.0,301.0,482.0,156
Steven Sims,27.0,2024,WR,HOU,7.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,301.0,301.0,301.0,391.0,126
Stone Smartt,26.0,2024,TE,LAC,15.0,2.0,,,,,,0.0,0.0,0.0,19.0,16.0,208.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,855.0,301.0,855.0,108
T.J. Hockenson,27.0,2024,TE,MIN,10.0,9.0,,,,,,0.0,0.0,0.0,62.0,41.0,455.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,110.0,131.0,129.0,126.4,14
Tank Bigsby,23.0,2024,RB,JAX,16.0,1.0,,,,,,168.0,766.0,7.0,12.0,7.0,54.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,235.0,287.0,183.0,235.0,65
Tank Dell,25.0,2024,WR,HOU,14.0,10.0,,,,,,9.0,43.0,0.0,81.0,51.0,667.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,54.0,62.0,74.0,65.0,29
Tanner Conner,26.0,2024,TE,MIA,8.0,1.0,,,,,,0.0,0.0,0.0,4.0,3.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,738.0,301.0,738.0,101
Tanner Hudson,30.0,2024,TE,CIN,11.0,0.0,,,,,,1.0,1.0,0.0,23.0,19.0,154.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,301.0,353.0,301.0,387.5,56
Tanner McKee,24.0,2024,QB,PHI,2.0,1.0,45.0,30.0,323.0,4.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,301.0,761.0,301.0,599.5,73
Tavierre Thomas,28.0,2024,CB,TAM,17.0,0.0,,,,,,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tay Martin,27.0,2024,WR,TEN,1.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,49.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,743.0,301.0,743.0,193
Taylor Decker,31.0,2024,T,DET,14.0,14.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Taylor Heinicke,31.0,2024,QB,LAC,4.0,0.0,5.0,3.0,28.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,571.0,301.0,571.0,68
Taysom Hill,34.0,2024,TE,NOR,8.0,8.0,4.0,2.0,21.0,0.0,1.0,39.0,278.0,6.0,31.0,23.0,187.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,169.0,189.0,152.0,164.5,17
Tee Higgins,25.0,2024,WR,CIN,12.0,9.0,,,,,,0.0,0.0,0.0,109.0,73.0,911.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,60.0,64.0,65.0,62.2,27
Terrace Marshall Jr.,24.0,2024,WR,LVR,7.0,1.0,,,,,,0.0,0.0,0.0,6.0,3.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,672.0,301.0,672.0,187
Terrell Jennings,23.0,2024,RB,NWE,3.0,0.0,,,,,,13.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Terry McLaurin,29.0,2024,WR,WAS,17.0,17.0,,,,,,2.0,2.0,0.0,117.0,82.0,1096.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,68.0,79.0,63.0,71.6,31
Theo Johnson,23.0,2024,TE,NYG,12.0,11.0,,,,,,0.0,0.0,0.0,43.0,29.0,331.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,233.0,433.0,301.0,333.0,47
Thomas Morstead,38.0,2024,K,NYJ,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tim Boyle,30.0,2024,QB,2TM,3.0,0.0,50.0,27.0,276.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,819.0,301.0,819.0,77
Tim Jones,26.0,2024,WR,JAX,17.0,0.0,,,,,,0.0,0.0,0.0,5.0,3.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,511.0,301.0,511.0,164
Tim Patrick,31.0,2024,WR,DET,16.0,9.0,,,,,,0.0,0.0,0.0,44.0,33.0,394.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,319.0,301.0,319.0,106
Tip Reiman,23.0,2024,TE,ARI,17.0,9.0,,,,,,0.0,0.0,0.0,7.0,6.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,646.0,301.0,646.0,95
Tom Kennedy,28.0,2024,WR,DET,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,825.0,301.0,825.0,201
Tommy DeVito,26.0,2024,QB,NYG,3.0,2.0,44.0,31.0,257.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,301.0,429.0,301.0,343.5,43
Tommy Tremble,24.0,2024,TE,CAR,12.0,11.0,,,,,,0.0,0.0,0.0,32.0,23.0,234.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,514.0,301.0,514.0,81
Tony Jones,27.0,2024,RB,ARI,1.0,0.0,,,,,,4.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,833.0,301.0,833.0,130
Tony Pollard,27.0,2024,RB,TEN,16.0,16.0,,,,,,260.0,1079.0,5.0,57.0,41.0,238.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,89.0,77.0,92.0,77.0,81.8,27
Tory Taylor,27.0,2024,K,CHI,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Travis Etienne,25.0,2024,RB,JAX,15.0,15.0,,,,,,150.0,558.0,2.0,52.0,39.0,254.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,18.0,21.0,14.0,17.4,8
Travis Homer,26.0,2024,RB,CHI,10.0,0.0,,,,,,6.0,23.0,0.0,3.0,3.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,301.0,610.0,301.0,485.5,106
Travis Kelce,35.0,2024,TE,KAN,16.0,16.0,,,,,,1.0,1.0,0.0,133.0,97.0,823.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,21.0,23.0,35.0,25.2,1
Tre Tucker,23.0,2024,WR,LVR,17.0,14.0,,,,,,9.0,44.0,1.0,81.0,47.0,539.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,304.0,283.0,301.0,293.5,95
Trent Sherfield,28.0,2024,WR,MIN,17.0,1.0,,,,,,0.0,0.0,0.0,9.0,8.0,83.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,498.0,301.0,498.0,160
Trent Taylor,30.0,2024,WR,SFO,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,301.0,579.0,301.0,515.0,165
Trenton Gill,25.0,2024,K,TAM,8.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Trenton Irwin,29.0,2024,WR,CIN,7.0,2.0,,,,,,0.0,0.0,0.0,10.0,3.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,301.0,446.0,301.0,400.0,128
Trenton Scott,30.0,2024,T,WAS,17.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Trevor Lawrence,25.0,2024,QB,JAX,10.0,10.0,284.0,172.0,2045.0,11.0,7.0,26.0,119.0,3.0,0.0,0.0,-5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,125.0,137.0,130.0,129.4,16
Trey Benson,21.0,2024,RB,ARI,13.0,1.0,,,,,,63.0,291.0,1.0,6.0,6.0,59.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,112.0,171.0,107.0,133.6,43
Trey Lance,24.0,2024,QB,DAL,4.0,1.0,41.0,25.0,266.0,0.0,1.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,301.0,371.0,301.0,357.5,44
Trey McBride,25.0,2024,TE,ARI,16.0,16.0,,,,,,1.0,2.0,1.0,147.0,111.0,1146.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,46.0,38.0,49.0,46.4,4
Trey Palmer,23.0,2024,WR,TAM,15.0,3.0,,,,,,0.0,0.0,0.0,22.0,12.0,172.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,402.0,301.0,402.0,129
Trey Sermon,25.0,2024,RB,IND,17.0,3.0,,,,,,56.0,159.0,2.0,19.0,16.0,99.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,260.0,456.0,232.0,316.0,83
Treylon Burks,24.0,2024,WR,TEN,5.0,2.0,,,,,,2.0,1.0,0.0,8.0,4.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,347.0,301.0,347.0,114
Tristan Wirfs,25.0,2024,T,TAM,16.0,16.0,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Troy Franklin,21.0,2024,WR,DEN,16.0,6.0,,,,,,2.0,8.0,0.0,53.0,28.0,263.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,177.0,276.0,264.0,239.0,78
Tua Tagovailoa,26.0,2024,QB,MIA,11.0,11.0,399.0,291.0,2867.0,19.0,7.0,17.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,104.0,124.0,119.0,115.8,14
Tucker Fisk,25.0,2024,TE,LAC,9.0,5.0,,,,,,0.0,0.0,0.0,8.0,7.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,301.0,745.0,301.0,565.0,90
Tucker Kraft,24.0,2024,TE,GNB,17.0,17.0,,,,,,3.0,6.0,0.0,70.0,50.0,707.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,257.0,271.0,301.0,264.0,34
Tutu Atwell,25.0,2024,WR,LAR,17.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,62.0,42.0,562.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,370.0,301.0,370.0,117
Ty Chandler,26.0,2024,RB,MIN,17.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,182.0,0.0,6.0,6.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,159.0,222.0,123.0,160.8,47
Ty Johnson,27.0,2024,RB,BUF,17.0,1.0,,,,,,41.0,213.0,1.0,25.0,18.0,284.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,354.0,301.0,354.0,85
Tyjae Spears,23.0,2024,RB,TEN,12.0,1.0,,,,,,84.0,312.0,4.0,35.0,30.0,224.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,107.0,108.0,91.0,100.2,33
Tylan Wallace,25.0,2024,WR,BAL,17.0,0.0,,,,,,0.0,0.0,0.0,12.0,11.0,193.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,301.0,513.0,301.0,464.5,149
Tyler Allgeier,24.0,2024,RB,ATL,17.0,0.0,,,,,,137.0,644.0,3.0,13.0,13.0,88.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,160.0,200.0,134.0,156.8,46
Tyler Badie,24.0,2024,RB,DEN,3.0,0.0,,,,,,11.0,86.0,0.0,3.0,3.0,-2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,694.0,301.0,694.0,120
Tyler Bass,27.0,2024,K,BUF,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,7.0,6.0,7.0,7.0,11.0,7.0,4.0,4.0,29.0,24.0,59.0,64.0,,,,,,,,,,,,,,,,,,,,,,207.0,156.0,153.0,215.0,183.4,12
Tyler Boyd,30.0,2024,WR,TEN,16.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,57.0,39.0,390.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,231.0,262.0,259.0,250.7,80
Tyler Conklin,29.0,2024,TE,NYJ,16.0,15.0,,,,,,1.0,0.0,0.0,72.0,51.0,449.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,157.0,180.0,214.0,176.0,182.0,20
Tyler Goodson,24.0,2024,RB,IND,16.0,0.0,,,,,,32.0,153.0,1.0,15.0,11.0,61.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,525.0,301.0,525.0,107
