Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Joshua Dobbs,27.0,2022,QB,TEN,2.0,2.0,68.0,40.0,411.0,2.0,2.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,24.840000000000003,24.840000000000003
Joshua Kelley,25.0,2022,RB,LAC,13.0,1.0,,,,,,69.0,287.0,2.0,25.0,14.0,101.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,244.0,244.0,77,64.80000000000001,50.8
Josiah Deguara,25.0,2022,TE,GNB,17.0,3.0,,,,,,0.0,0.0,0.0,15.0,13.0,114.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,24.4,11.4
JuJu Smith-Schuster,26.0,2022,WR,KAN,16.0,14.0,,,,,,0.0,0.0,0.0,101.0,78.0,933.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,69.0,88.0,75.0,74.3,31,189.3,111.3
Julio Jones,33.0,2022,WR,TAM,10.0,5.0,,,,,,5.0,45.0,0.0,43.0,24.0,299.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,118.0,154.0,143.0,143.8,53,70.4,46.400000000000006
Julius Chestnut,22.0,2022,RB,TEN,6.0,0.0,,,,,,9.0,12.0,0.0,3.0,3.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.3,5.300000000000001
Justice Hill,25.0,2022,RB,BAL,15.0,0.0,,,,,,49.0,262.0,0.0,12.0,12.0,58.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,44.0,32.0
Justin Fields,23.0,2022,QB,CHI,15.0,15.0,318.0,192.0,2242.0,17.0,11.0,160.0,1143.0,8.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,158.0,146.0,139.0,148.0,17,297.98,297.98
Justin Herbert,24.0,2022,QB,LAC,17.0,17.0,699.0,477.0,4739.0,25.0,10.0,54.0,147.0,0.0,2.0,2.0,-10.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,30.0,38.0,34.5,3,285.26,283.26
Justin Jackson,26.0,2022,RB,DET,16.0,0.0,,,,,,42.0,170.0,1.0,19.0,12.0,101.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,51.1,39.1
Justin Jefferson,23.0,2022,WR,MIN,17.0,17.0,2.0,2.0,34.0,0.0,0.0,4.0,24.0,1.0,184.0,128.0,1809.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,4.0,5.5,2,366.66,238.66
Justin Tucker,33.0,2022,K,BAL,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,13.0,13.0,11.0,11.0,5.0,4.0,14.0,9.0,43.0,37.0,31.0,32.0,,,,,,,,,,,,,,,,,,,,,,88.0,132.0,62.0,140.0,105.5,1,156.0,156.0
Justin Watson,27.0,2022,WR,KAN,17.0,5.0,,,,,,0.0,0.0,0.0,34.0,15.0,315.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,58.5,43.5
Juwan Johnson,26.0,2022,TE,NOR,16.0,12.0,,,,,,0.0,0.0,0.0,65.0,42.0,508.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,134.8,92.8
Juwann Winfree,26.0,2022,WR,GNB,3.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,2.7,1.7000000000000002
K.J. Osborn,25.0,2022,WR,MIN,17.0,9.0,,,,,,3.0,6.0,0.0,90.0,60.0,650.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,209.0,258.0,213.0,226.7,80,155.6,95.6
KJ Hamler,23.0,2022,WR,DEN,7.0,0.0,,,,,,2.0,23.0,0.0,14.0,7.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,212.0,301.0,246.0,229.0,81,25.8,18.8
Ka'imi Fairbairn,28.0,2022,K,HOU,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,8.0,7.0,10.0,9.0,6.0,6.0,31.0,29.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,295.0,301.0,295.0,28,130.0,130.0
KaVontae Turpin,26.0,2022,WR,DAL,17.0,0.0,,,,,,3.0,17.0,0.0,2.0,1.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.6,2.6
Kadarius Toney,23.0,2022,WR,2TM,9.0,4.0,,,,,,7.0,82.0,1.0,20.0,16.0,171.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,117.0,128.0,119.0,119.0,46,59.3,43.3
Kalif Raymond,28.0,2022,WR,DET,17.0,7.0,,,,,,7.0,36.0,0.0,64.0,47.0,616.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,112.2,65.2
Kansas City Chiefs DST,,2022,DEF,KAN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579.0,1093.0,20.0,337.0,3756.0,33.0,1823.0,10.0,98.0,734.0,28.0,35.9,10.3,55.0,11.0,9.0,11.0,1.0,2.0,5.0,,206.0,301.0,151.0,193.0,183.3,15,114.0,114.0
Kareem Hunt,27.0,2022,RB,CLE,17.0,0.0,,,,,,123.0,468.0,3.0,44.0,35.0,210.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,80.0,101.0,79.0,85.3,31,126.8,91.8
Ke'Shawn Vaughn,25.0,2022,RB,TAM,15.0,0.0,,,,,,17.0,53.0,0.0,4.0,3.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,230.0,230.0,72,10.2,7.200000000000001
Keaontay Ingram,23.0,2022,RB,ARI,12.0,0.0,,,,,,27.0,60.0,1.0,5.0,4.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,18.1,14.1
Keelan Cole,29.0,2022,WR,LVR,14.0,3.0,,,,,,0.0,0.0,0.0,21.0,10.0,141.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,30.1,20.1
Keenan Allen,30.0,2022,WR,LAC,10.0,10.0,,,,,,1.0,8.0,0.0,89.0,66.0,752.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,27.0,29.0,33.0,28.3,10,166.0,100.0
Keith Kirkwood,28.0,2022,WR,NOR,5.0,1.0,,,,,,0.0,0.0,0.0,4.0,2.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.8,1.8
Keith Smith,30.0,2022,WR,ATL,17.0,6.0,,,,,,1.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,2.0,1.0
Keke Coutee,25.0,2022,WR,IND,8.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,20.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.0,2.0
Kendall Blanton,27.0,2022,TE,LAR,4.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.5,3.5
Kendall Hinton,25.0,2022,WR,DEN,12.0,5.0,,,,,,2.0,13.0,0.0,33.0,24.0,311.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,56.400000000000006,32.4
Kendrick Bourne,27.0,2022,WR,NWE,16.0,2.0,,,,,,6.0,39.0,0.0,48.0,35.0,434.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,227.0,243.0,235.0,82,88.30000000000001,53.3
Kene Nwangwu,24.0,2022,RB,MIN,17.0,0.0,,,,,,9.0,14.0,0.0,2.0,2.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.5,3.5
Kenneth Gainwell,23.0,2022,RB,PHI,17.0,0.0,,,,,,53.0,240.0,4.0,29.0,23.0,169.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,142.0,164.0,111.0,146.8,46,87.9,64.9
Kenneth Walker III,22.0,2022,RB,SEA,15.0,11.0,,,,,,228.0,1050.0,9.0,35.0,27.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,97.0,137.0,98.0,116.0,38,202.5,175.5
Kenny Golladay,29.0,2022,WR,NYG,12.0,4.0,,,,,,0.0,0.0,0.0,17.0,6.0,81.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,193.0,229.0,237.0,210.5,69,20.1,14.1
Kenny Pickett,24.0,2022,QB,PIT,13.0,12.0,389.0,245.0,2404.0,7.0,9.0,55.0,237.0,3.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,210.0,209.0,271.0,225.3,28,147.86,147.86
Kenyan Drake,28.0,2022,RB,BAL,12.0,5.0,,,,,,109.0,482.0,4.0,26.0,17.0,89.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,228.0,251.0,179.0,221.3,69,104.1,87.10000000000001
Kevin Harris,22.0,2022,RB,NWE,5.0,1.0,,,,,,18.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,11.2,11.2
Kevin White,30.0,2022,WR,NOR,7.0,2.0,,,,,,0.0,0.0,0.0,5.0,2.0,74.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,9.4,7.4
KhaDarel Hodge,27.0,2022,WR,ATL,17.0,1.0,,,,,,0.0,0.0,0.0,20.0,13.0,202.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,39.2,26.200000000000003
Khalil Herbert,24.0,2022,RB,CHI,13.0,1.0,,,,,,129.0,731.0,4.0,12.0,9.0,57.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,162.0,254.0,133.0,181.3,54,117.8,108.8
Khalil Shakir,22.0,2022,WR,BUF,14.0,2.0,,,,,,0.0,0.0,0.0,20.0,10.0,161.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,32.1,22.1
Khari Blasingame,26.0,2022,RB,CHI,16.0,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Kirk Cousins,34.0,2022,QB,MIN,17.0,17.0,643.0,424.0,4547.0,29.0,14.0,31.0,97.0,2.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,130.0,131.0,115.0,125.3,15,291.58,291.58
Ko Kieft,24.0,2022,TE,TAM,17.0,12.0,,,,,,0.0,0.0,0.0,10.0,7.0,80.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.0,14.0
Kyle Allen,26.0,2022,QB,HOU,2.0,2.0,78.0,46.0,416.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,17.94,17.94
Kyle Juszczyk,31.0,2022,RB,SFO,16.0,12.0,,,,,,7.0,26.0,1.0,23.0,19.0,200.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,253.0,301.0,253.0,1,53.6,34.6
Kyle Philips,23.0,2022,WR,TEN,4.0,0.0,,,,,,0.0,0.0,0.0,13.0,8.0,78.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,15.8,7.800000000000001
Kyle Pitts,22.0,2022,TE,ATL,10.0,10.0,,,,,,0.0,0.0,0.0,59.0,28.0,356.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,31.0,33.0,32.0,32.8,3,75.6,47.6
Kyle Rudolph,33.0,2022,TE,TAM,9.0,0.0,,,,,,0.0,0.0,0.0,5.0,3.0,28.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,223.0,280.0,301.0,237.7,29,11.8,8.8
Kyle Trask,24.0,2022,QB,TAM,1.0,0.0,9.0,3.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.92,0.92
Kylen Granson,24.0,2022,TE,IND,13.0,4.0,,,,,,1.0,0.0,0.0,40.0,31.0,302.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,61.2,30.200000000000003
Kyler Murray,25.0,2022,QB,ARI,11.0,11.0,390.0,259.0,2368.0,14.0,7.0,67.0,418.0,3.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,53.0,43.0,67.0,53.8,5,196.52,196.52
Kylin Hill,24.0,2022,RB,GNB,2.0,0.0,,,,,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.7000000000000001,0.7000000000000001
Kyren Williams,22.0,2022,RB,LAR,10.0,0.0,,,,,,35.0,139.0,0.0,12.0,9.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,30.5,21.5
Lamar Jackson,25.0,2022,QB,BAL,12.0,12.0,326.0,203.0,2242.0,17.0,7.0,112.0,764.0,3.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,43.0,37.0,52.0,43.5,4,238.08,238.08
Lance McCutcheon,23.0,2022,WR,LAR,10.0,1.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Laquon Treadwell,27.0,2022,WR,SEA,6.0,0.0,,,,,,0.0,0.0,0.0,10.0,6.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,10.2,4.2
Larry Rountree,23.0,2022,RB,LAC,4.0,0.0,,,,,,13.0,19.0,0.0,2.0,2.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.300000000000001,3.3000000000000003
Las Vegas Raiders DST,,2022,DEF,LVR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6216.0,1077.0,13.0,360.0,4129.0,25.0,2087.0,20.0,93.0,758.0,28.0,40.8,7.3,27.0,6.0,7.0,10.0,0.0,3.0,-2.0,,301.0,301.0,207.0,301.0,207.0,18,69.0,69.0
Latavius Murray,32.0,2022,RB,2TM,13.0,7.0,,,,,,171.0,760.0,6.0,35.0,27.0,132.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,301.0,301.0,301.0,301,154.2,127.2
Laviska Shenault Jr.,24.0,2022,WR,CAR,13.0,4.0,,,,,,9.0,65.0,1.0,32.0,27.0,272.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,275.0,275.0,90,72.7,45.7
Lawrence Cager,25.0,2022,WR,NYG,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,118.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,30.8,17.8
Leonard Fournette,27.0,2022,RB,TAM,16.0,9.0,1.0,0.0,0.0,0.0,1.0,189.0,668.0,3.0,83.0,73.0,523.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,25.0,25.0,20.0,22.0,13,226.1,153.1
Lil'Jordan Humphrey,24.0,2022,WR,NWE,6.0,2.0,,,,,,0.0,0.0,0.0,4.0,2.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.0,2.0
Logan Cooke,27.0,2022,K,JAX,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Logan Thomas,31.0,2022,TE,WAS,14.0,13.0,,,,,,0.0,0.0,0.0,61.0,39.0,323.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,244.0,190.0,191.0,208.3,24,77.30000000000001,38.3
Los Angeles Chargers DST,,2022,DEF,LAC,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5884.0,1002.0,24.0,318.0,3406.0,24.0,2478.0,17.0,80.0,762.0,24.0,37.2,11.2,40.0,14.0,10.0,13.0,1.0,1.0,1.0,,150.0,129.0,120.0,196.0,148.8,9,97.0,97.0
Los Angeles Rams DST,,2022,DEF,LAR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5798.0,1049.0,22.0,331.0,3842.0,23.0,1956.0,12.0,82.0,691.0,22.0,41.0,12.1,38.0,16.0,6.0,9.0,0.0,1.0,6.0,,161.0,106.0,87.0,162.0,129.0,5,94.0,94.0
Luke Farrell,25.0,2022,TE,JAX,17.0,0.0,,,,,,0.0,0.0,0.0,4.0,4.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.0,4.0
Mac Jones,24.0,2022,QB,NWE,14.0,14.0,442.0,288.0,2997.0,14.0,11.0,47.0,102.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,185.0,167.0,227.0,188.0,22,170.07999999999998,170.07999999999998
Mack Hollins,29.0,2022,WR,LVR,17.0,16.0,1.0,1.0,4.0,0.0,0.0,4.0,40.0,0.0,94.0,57.0,690.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,154.16,97.16
Malcolm Brown,29.0,2022,RB,LAR,11.0,0.0,,,,,,18.0,81.0,1.0,6.0,5.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.8,17.8
Malik Davis,24.0,2022,RB,DAL,12.0,0.0,,,,,,38.0,161.0,1.0,7.0,6.0,63.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,34.400000000000006,28.4
Malik Willis,23.0,2022,QB,TEN,8.0,3.0,61.0,31.0,276.0,0.0,3.0,27.0,123.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,297.0,301.0,297.0,34,23.340000000000003,23.340000000000003
Marcedes Lewis,38.0,2022,TE,GNB,17.0,17.0,,,,,,0.0,0.0,0.0,7.0,6.0,66.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,301.0,301.0,301.0,301,26.6,20.6
Marcus Johnson,28.0,2022,WR,NYG,14.0,7.0,,,,,,0.0,0.0,0.0,22.0,9.0,99.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,18.9,9.9
Marcus Mariota,29.0,2022,QB,ATL,13.0,13.0,300.0,184.0,2219.0,15.0,9.0,85.0,438.0,4.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,230.0,255.0,234.0,235.5,30,198.56,198.56
Mark Andrews,27.0,2022,TE,BAL,15.0,15.0,,,,,,3.0,8.0,0.0,113.0,73.0,847.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,23.0,19.0,25.0,21.8,2,188.5,115.5
Mark Ingram,33.0,2022,RB,NOR,10.0,3.0,,,,,,62.0,233.0,1.0,18.0,16.0,68.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,203.0,159.0,174.0,180.0,179.0,53,54.099999999999994,38.1
Marlon Mack,26.0,2022,RB,DEN,6.0,0.0,,,,,,16.0,84.0,1.0,10.0,8.0,99.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,197.0,178.0,301.0,187.5,56,38.3,30.3
Marquez Callaway,24.0,2022,WR,NOR,14.0,3.0,,,,,,0.0,0.0,0.0,32.0,16.0,158.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,257.0,279.0,268.0,89,37.8,21.8
Marquez Valdes-Scantling,28.0,2022,WR,KAN,17.0,11.0,,,,,,1.0,-3.0,0.0,81.0,42.0,687.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,137.0,172.0,163.0,148.8,56,122.4,80.4
Marquise Brown,25.0,2022,WR,ARI,12.0,10.0,,,,,,1.0,1.0,0.0,107.0,67.0,709.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,60.0,69.0,64.0,61.5,22,156.0,89.0
Marquise Goodwin,32.0,2022,WR,SEA,13.0,2.0,,,,,,2.0,5.0,0.0,42.0,27.0,387.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,90.2,63.2
Marvin Jones,32.0,2022,WR,JAX,16.0,10.0,,,,,,0.0,0.0,0.0,81.0,46.0,529.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,229.0,245.0,216.0,212.3,74,116.9,70.9
Mason Crosby,38.0,2022,K,GNB,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,8.0,8.0,7.0,6.0,4.0,1.0,29.0,25.0,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,224.0,301.0,117.0,301.0,170.5,9,112.0,112.0
Mason Kinsey,24.0,2022,WR,TEN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.3,0.3
Mason Schreck,29.0,2022,TE,HOU,3.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,2.6,0.6000000000000001
Matt Ammendola,26.0,2022,K,2TM,4.0,0.0,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,14.0,14.0
Matt Breida,27.0,2022,RB,NYG,17.0,1.0,,,,,,54.0,220.0,1.0,25.0,20.0,118.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,205.0,205.0,64,59.8,39.8
Matt Gay,28.0,2022,K,LAR,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,8.0,8.0,4.0,4.0,9.0,7.0,30.0,28.0,31.0,32.0,,,,,,,,,,,,,,,,,,,,,,113.0,136.0,134.0,160.0,135.8,6,129.0,129.0
Matt Prater,38.0,2022,K,ARI,13.0,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,10.0,10.0,8.0,6.0,6.0,5.0,25.0,22.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,157.0,145.0,116.0,186.0,151.0,7,94.0,94.0
