Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,Total_Injuries
James Conner,27.0,2022,RB,ARI,13.0,13.0,,,,,,183.0,782.0,7.0,58.0,46.0,300.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,30.0,36.0,26.0,29.3,15.0,196.2,150.2,4.0
James Cook,23.0,2022,RB,BUF,16.0,0.0,,,,,,89.0,507.0,2.0,32.0,21.0,180.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,103.0,153.0,96.0,120.0,40.0,105.7,84.7,0.0
James Mitchell,23.0,2022,TE,DET,14.0,0.0,,,,,,0.0,0.0,0.0,11.0,11.0,113.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,28.3,17.3,0.0
James Proche,26.0,2022,WR,BAL,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,8.0,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,12.2,4.2,1.0
James Robinson,24.0,2022,RB,2TM,11.0,5.0,,,,,,110.0,425.0,3.0,14.0,11.0,51.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,123.0,124.0,99.0,117.0,38.0,86.6,75.6,0.0
James Washington,26.0,2022,WR,DAL,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Jameson Williams,21.0,2022,WR,DET,6.0,0.0,,,,,,1.0,40.0,0.0,9.0,1.0,41.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,221.0,198.0,202.7,66.0,15.1,14.1,0.0
Jamie Gillan,25.0,2022,K,NYG,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Jamison Crowder,29.0,2022,WR,BUF,4.0,0.0,,,,,,0.0,0.0,0.0,13.0,6.0,60.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,261.0,,253.5,85.0,10.0,4.0,0.0
Jamycal Hasty,26.0,2022,RB,JAX,17.0,0.0,,,,,,46.0,194.0,2.0,26.0,20.0,126.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,70.0,50.0,0.0
Jared Goff,28.0,2022,QB,DET,17.0,17.0,587.0,382.0,4438.0,29.0,7.0,29.0,73.0,0.0,1.0,1.0,5.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,207.0,234.0,234.0,184.0,214.8,27.0,276.32,275.32,0.0
Jaret Patterson,23.0,2022,RB,WAS,3.0,0.0,,,,,,17.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,7.8,7.8,0.0
Jarrett Stidham,26.0,2022,QB,LVR,5.0,2.0,83.0,53.0,656.0,4.0,3.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,38.64,38.64,0.0
Jarvis Landry,30.0,2022,WR,NOR,9.0,3.0,,,,,,0.0,0.0,0.0,39.0,25.0,272.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,148.0,140.0,195.0,146.0,157.3,57.0,58.2,33.2,4.0
Jason Moore,27.0,2022,WR,LAC,6.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.5,0.5,0.0
Jason Myers,31.0,2022,K,SEA,17.0,0.0,,,,,,,,,,,,,,25.0,24.0,6.0,4.0,6.0,6.0,37.0,34.0,42.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,244.0,,244.0,26.0,154.0,154.0,0.0
Jason Sanders,27.0,2022,K,MIA,17.0,0.0,,,,,,,,,,,,,,13.0,12.0,13.0,12.0,6.0,2.0,32.0,26.0,44.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,218.0,270.0,244.0,27.0,123.0,123.0,0.0
Jauan Jennings,25.0,2022,WR,SFO,16.0,4.0,,,,,,0.0,0.0,0.0,56.0,35.0,416.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,293.0,96.0,80.6,45.6,1.0
Javonte Williams,22.0,2022,RB,DEN,4.0,4.0,,,,,,47.0,204.0,0.0,22.0,16.0,76.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,24.0,28.0,16.0,22.8,14.0,42.0,26.0,0.0
Jaylen Waddle,24.0,2022,WR,MIA,17.0,17.0,,,,,,3.0,26.0,0.0,117.0,75.0,1356.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,44.0,57.0,47.3,18.0,259.2,184.2,0.0
Jaylen Warren,24.0,2022,RB,PIT,16.0,0.0,,,,,,77.0,379.0,1.0,33.0,28.0,214.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,258.0,81.0,91.3,63.3,1.0
Jeff Driskel,29.0,2022,QB,HOU,7.0,2.0,20.0,14.0,108.0,1.0,0.0,20.0,75.0,0.0,1.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,17.22,16.22,0.0
Jeff Smith,25.0,2022,WR,NYJ,11.0,0.0,,,,,,0.0,0.0,0.0,11.0,8.0,134.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,21.4,13.4,2.0
Jeff Wilson,27.0,2022,RB,2TM,16.0,7.0,,,,,,176.0,860.0,5.0,37.0,22.0,185.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,167.0,48.0,156.5,134.5,0.0
Jelani Woods,24.0,2022,TE,IND,15.0,2.0,,,,,,0.0,0.0,0.0,40.0,25.0,312.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,72.2,47.2,2.0
Jeremy Ruckert,22.0,2022,TE,NYJ,9.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.8,0.8,0.0
Jerick McKinnon,30.0,2022,RB,KAN,17.0,0.0,,,,,,72.0,291.0,1.0,71.0,56.0,512.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,224.0,196.0,229.0,216.3,65.0,196.3,140.3,0.0
Jerome Ford,23.0,2022,RB,CLE,13.0,0.0,,,,,,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.2,1.2,0.0
Jerry Jeudy,23.0,2022,WR,DEN,15.0,14.0,,,,,,4.0,40.0,0.0,100.0,67.0,972.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,51.0,79.0,83.0,65.8,26.0,204.2,137.2,2.0
Jesper Horsted,25.0,2022,WR,LVR,15.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,4.9,1.9,2.0
Jimmy Garoppolo,31.0,2022,QB,SFO,11.0,10.0,308.0,207.0,2437.0,16.0,4.0,23.0,33.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,,233.0,29.0,162.78,162.78,8.0
Jody Fortson,27.0,2022,TE,KAN,13.0,1.0,,,,,,0.0,0.0,0.0,13.0,9.0,108.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,29.8,20.8,1.0
Joe Burrow,26.0,2022,QB,CIN,16.0,16.0,606.0,414.0,4475.0,35.0,12.0,75.0,257.0,5.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,52.0,46.0,69.0,60.3,7.0,338.7,338.7,0.0
Joe Flacco,37.0,2022,QB,NYJ,5.0,4.0,191.0,110.0,1051.0,5.0,3.0,3.0,6.0,0.0,0.0,0.0,-3.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,46.34,46.34,0.0
Joe Mixon,26.0,2022,RB,CIN,14.0,14.0,,,,,,210.0,814.0,7.0,75.0,60.0,441.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,9.0,10.0,10.3,7.0,239.5,179.5,1.0
Joey Slye,26.0,2022,K,WAS,17.0,0.0,,,,,,,,,,,,,,14.0,13.0,10.0,8.0,6.0,4.0,30.0,25.0,28.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,299.0,,299.0,29.0,102.0,102.0,0.0
John Bates,25.0,2022,TE,WAS,16.0,7.0,,,,,,0.0,0.0,0.0,22.0,14.0,108.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,28.8,14.8,0.0
John Brown,32.0,2022,WR,BUF,3.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,42.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,11.2,10.2,0.0
John Wolford,27.0,2022,QB,LAR,3.0,3.0,62.0,38.0,390.0,1.0,3.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,10.8,10.8,3.0
Johnny Hekker,32.0,2022,K,CAR,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Johnny Mundt,28.0,2022,TE,MIN,17.0,12.0,,,,,,0.0,0.0,0.0,21.0,19.0,140.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,39.0,20.0,0.0
Jonathan Taylor,23.0,2022,RB,IND,11.0,11.0,,,,,,192.0,861.0,4.0,40.0,28.0,143.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,146.4,118.4,2.0
Jonathan Ward,25.0,2022,RB,TEN,3.0,0.0,,,,,,5.0,25.0,0.0,3.0,2.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.2,3.2,0.0
Jonathan Williams,28.0,2022,RB,WAS,13.0,2.0,,,,,,37.0,152.0,0.0,10.0,7.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,26.2,19.2,2.0
Jonnu Smith,27.0,2022,TE,NWE,14.0,8.0,,,,,,1.0,5.0,0.0,38.0,27.0,245.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,,273.0,33.0,50.0,23.0,1.0
Jordan Akins,30.0,2022,TE,HOU,15.0,3.0,,,,,,0.0,0.0,0.0,54.0,37.0,495.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,114.5,77.5,0.0
Jordan Howard,28.0,2022,RB,NOR,2.0,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.1,0.1,0.0
Jordan Love,24.0,2022,QB,GNB,4.0,0.0,21.0,14.0,195.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,11.7,11.7,0.0
Jordan Mason,23.0,2022,RB,SFO,16.0,0.0,,,,,,43.0,258.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,220.0,67.0,31.8,31.8,0.0
Jordan Wilkins,28.0,2022,RB,IND,4.0,0.0,,,,,,13.0,58.0,0.0,8.0,6.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,14.7,8.7,0.0
Josh Ali,23.0,2022,WR,ATL,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Josh Allen,26.0,2022,QB,BUF,16.0,16.0,567.0,359.0,4283.0,35.0,14.0,124.0,762.0,7.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,15.0,24.0,20.8,1.0,375.52,375.52,0.0
Josh Gordon,31.0,2022,WR,TEN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Josh Jacobs,24.0,2022,RB,LVR,17.0,17.0,,,,,,340.0,1653.0,12.0,64.0,53.0,400.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,49.0,45.0,50.0,49.5,20.0,324.3,271.3,2.0
Josh Johnson,36.0,2022,QB,SFO,2.0,0.0,2.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.7,0.7,0.0
Josh Lambo,32.0,2022,K,TEN,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.0,1.0,0.0
Josh Oliver,25.0,2022,TE,BAL,17.0,9.0,,,,,,0.0,0.0,0.0,25.0,14.0,149.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,40.9,26.9,0.0
Josh Palmer,23.0,2022,WR,LAC,16.0,11.0,,,,,,1.0,4.0,0.0,107.0,72.0,769.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,165.3,93.3,0.0
Josh Reynolds,27.0,2022,WR,DET,14.0,11.0,,,,,,0.0,0.0,0.0,59.0,38.0,479.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,103.9,65.9,3.0
Joshua Dobbs,27.0,2022,QB,TEN,2.0,2.0,68.0,40.0,411.0,2.0,2.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,16.84,16.84,0.0
Joshua Kelley,25.0,2022,RB,LAC,13.0,1.0,,,,,,69.0,287.0,2.0,25.0,14.0,101.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,244.0,76.0,64.8,50.8,1.0
Josiah Deguara,25.0,2022,TE,GNB,17.0,3.0,,,,,,0.0,0.0,0.0,15.0,13.0,114.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,24.4,11.4,0.0
JuJu Smith-Schuster,26.0,2022,WR,KAN,16.0,14.0,,,,,,0.0,0.0,0.0,101.0,78.0,933.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,69.0,88.0,75.0,74.3,31.0,183.3,105.3,1.0
Julio Jones,33.0,2022,WR,TAM,10.0,5.0,,,,,,5.0,45.0,0.0,43.0,24.0,299.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,118.0,154.0,143.0,143.8,53.0,70.4,46.4,2.0
Julius Chestnut,22.0,2022,RB,TEN,6.0,0.0,,,,,,9.0,12.0,0.0,3.0,3.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,8.3,5.3,0.0
Justice Hill,25.0,2022,RB,BAL,15.0,0.0,,,,,,49.0,262.0,0.0,12.0,12.0,58.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,40.0,28.0,1.0
Justin Fields,23.0,2022,QB,CHI,15.0,15.0,318.0,192.0,2242.0,17.0,11.0,160.0,1143.0,8.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,158.0,146.0,139.0,148.0,17.0,265.98,265.98,1.0
Justin Herbert,24.0,2022,QB,LAC,17.0,17.0,699.0,477.0,4739.0,25.0,10.0,54.0,147.0,0.0,2.0,2.0,-10.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,30.0,38.0,34.5,3.0,269.26,267.26,1.0
Justin Jackson,26.0,2022,RB,DET,16.0,0.0,,,,,,42.0,170.0,1.0,19.0,12.0,101.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,51.1,39.1,0.0
Justin Jefferson,23.0,2022,WR,MIN,17.0,17.0,2.0,2.0,34.0,0.0,0.0,4.0,24.0,1.0,184.0,128.0,1809.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,4.0,5.5,2.0,366.66,238.66,0.0
Justin Tucker,33.0,2022,K,BAL,17.0,0.0,,,,,,,,,,,,,,24.0,24.0,5.0,4.0,14.0,9.0,43.0,37.0,32.0,31.0,,,,,,,,,,,,,,,,,,,,,,88.0,132.0,62.0,140.0,105.5,1.0,156.0,156.0,0.0
Justin Watson,26.0,2022,WR,KAN,17.0,5.0,,,,,,0.0,0.0,0.0,34.0,15.0,315.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,58.5,43.5,1.0
Juwan Johnson,26.0,2022,TE,NOR,16.0,12.0,,,,,,0.0,0.0,0.0,65.0,42.0,508.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,134.8,92.8,1.0
Juwann Winfree,26.0,2022,WR,GNB,3.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,2.7,1.7,0.0
K.J. Osborn,25.0,2022,WR,MIN,17.0,9.0,,,,,,3.0,6.0,0.0,90.0,60.0,650.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,258.0,213.0,226.7,80.0,153.6,93.6,0.0
KJ Hamler,23.0,2022,WR,DEN,7.0,0.0,,,,,,2.0,23.0,0.0,14.0,7.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,246.0,229.0,81.0,25.8,18.8,4.0
Ka'imi Fairbairn,28.0,2022,K,HOU,17.0,0.0,,,,,,,,,,,,,,15.0,14.0,10.0,9.0,6.0,6.0,31.0,29.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,295.0,,295.0,28.0,130.0,130.0,0.0
KaVontae Turpin,26.0,2022,WR,DAL,17.0,0.0,,,,,,3.0,17.0,0.0,2.0,1.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,-2.4,-3.4,1.0
Kadarius Toney,23.0,2022,WR,2TM,9.0,4.0,,,,,,7.0,82.0,1.0,20.0,16.0,171.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,117.0,128.0,119.0,119.0,46.0,57.3,41.3,7.0
Kalif Raymond,28.0,2022,WR,DET,17.0,7.0,,,,,,7.0,36.0,0.0,64.0,47.0,616.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,106.2,59.2,0.0
Kansas City Chiefs DST,,2022,DEF,KAN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5579.0,1093.0,20.0,337.0,3756.0,33.0,1823.0,10.0,98.0,734.0,28.0,35.9,10.3,55.0,11.0,9.0,11.0,1.0,2.0,0.0,,206.0,,151.0,193.0,183.3,15.0,109.0,109.0,0.0
Kareem Hunt,27.0,2022,RB,CLE,17.0,0.0,,,,,,123.0,468.0,3.0,44.0,35.0,210.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,80.0,101.0,79.0,85.3,30.0,124.8,89.8,0.0
Ke'Shawn Vaughn,25.0,2022,RB,TAM,15.0,0.0,,,,,,17.0,53.0,0.0,4.0,3.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,230.0,71.0,10.2,7.2,0.0
Keaontay Ingram,23.0,2022,RB,ARI,12.0,0.0,,,,,,27.0,60.0,1.0,5.0,4.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,18.1,14.1,0.0
Keelan Cole,29.0,2022,WR,LVR,14.0,3.0,,,,,,0.0,0.0,0.0,21.0,10.0,141.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,28.1,18.1,0.0
Keenan Allen,30.0,2022,WR,LAC,10.0,10.0,,,,,,1.0,8.0,0.0,89.0,66.0,752.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,27.0,29.0,33.0,28.3,10.0,164.0,98.0,6.0
Keith Kirkwood,28.0,2022,WR,NOR,5.0,1.0,,,,,,0.0,0.0,0.0,4.0,2.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,3.8,1.8,0.0
Keith Smith,30.0,2022,WR,ATL,17.0,6.0,,,,,,1.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,2.0,1.0,0.0
Keke Coutee,25.0,2022,WR,IND,8.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,20.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,-5.0,-6.0,0.0
Kendall Blanton,27.0,2022,TE,LAR,4.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.5,3.5,0.0
Kendall Hinton,25.0,2022,WR,DEN,12.0,5.0,,,,,,2.0,13.0,0.0,33.0,24.0,311.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,56.4,32.4,4.0
Kendrick Bourne,27.0,2022,WR,NWE,16.0,2.0,,,,,,6.0,39.0,0.0,48.0,35.0,434.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,243.0,235.0,82.0,84.3,49.3,0.0
Kene Nwangwu,24.0,2022,RB,MIN,17.0,0.0,,,,,,9.0,14.0,0.0,2.0,2.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.5,3.5,1.0
Kenneth Gainwell,23.0,2022,RB,PHI,17.0,0.0,,,,,,53.0,240.0,4.0,29.0,23.0,169.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,142.0,164.0,111.0,146.8,45.0,87.9,64.9,0.0
Kenneth Walker III,22.0,2022,RB,SEA,15.0,11.0,,,,,,228.0,1050.0,9.0,35.0,27.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,97.0,137.0,98.0,116.0,37.0,202.5,175.5,0.0
Kenny Golladay,29.0,2022,WR,NYG,12.0,4.0,,,,,,0.0,0.0,0.0,17.0,6.0,81.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,193.0,229.0,237.0,210.5,69.0,20.1,14.1,4.0
Kenny Pickett,24.0,2022,QB,PIT,13.0,12.0,389.0,245.0,2404.0,7.0,9.0,55.0,237.0,3.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,210.0,209.0,271.0,225.3,28.0,139.86,139.86,0.0
Kenyan Drake,28.0,2022,RB,BAL,12.0,5.0,,,,,,109.0,482.0,4.0,26.0,17.0,89.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,228.0,251.0,179.0,221.3,68.0,102.1,85.1,0.0
Kevin Harris,22.0,2022,RB,NWE,5.0,1.0,,,,,,18.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,11.2,11.2,0.0
Kevin White,30.0,2022,WR,NOR,7.0,2.0,,,,,,0.0,0.0,0.0,5.0,2.0,74.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,9.4,7.4,0.0
KhaDarel Hodge,27.0,2022,WR,ATL,17.0,1.0,,,,,,0.0,0.0,0.0,20.0,13.0,202.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,39.2,26.2,0.0
Khalil Herbert,24.0,2022,RB,CHI,13.0,1.0,,,,,,129.0,731.0,4.0,12.0,9.0,57.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,162.0,254.0,133.0,181.3,53.0,117.8,108.8,0.0
Khalil Shakir,22.0,2022,WR,BUF,14.0,2.0,,,,,,0.0,0.0,0.0,20.0,10.0,161.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,32.1,22.1,0.0
