Player Name,2022 Age,2022 Position,2022 Team,2022 Games Played,2022 Games Started,2022 Passing Attempts,2022 Passing Completions,2022 Passing Yards,2022 Passing Touchdowns,2022 Interceptions Thrown,2022 Rushing Attempts,2022 Rushing Yards,2022 Rushing Touchdowns,2022 Targets,2022 Receptions,2022 Receiving Yards,2022 Receiving Touchdowns,2022 Fumbles,2022 Field Goals Attempted 0-39,2022 Field Goals Made 0-39,2022 Field Goals Attempted 40-49,2022 Field Goals Made 40-49,2022 Field Goals Attempted 50+,2022 Field Goals Made 50+,2022 Field Goals Attempted,2022 Field Goals Made,2022 Extra Points Attempted,2022 Extra Points Made,2022 Total Yards Allowed,2022 Total Plays,2022 Takeaways,2022 First Downs Allowed,2022 Passing Yards Allowed,2022 Passing Touchdowns Allowed,2022 Rushing Yards Allowed,2022 Rushing Touchdowns Allowed,2022 Penalties Committed,2022 Penalty Yards,2022 First Downs by Penalty,2022 Percent Drives Scored On,2022 Percent Drives Takeaway,2022 ST_Sacks,2022 ST_Interceptions,2022 ST_Fumble Recoveries,2022 ST_Forced Fumbles,2022 ST_Safeties,2022 ST_Special Teams Touchdowns,2022 Fantasy Points From Points,2022 XP2,2022 ESPN ADP,2022 Sleeper ADP,2022 NFL ADP,2022 RTSports ADP,2022 Average ADP,2022 Positional ADP,2022 PPR Fantasy Points Scored,2022 Standard Fantasy Points Scored,2023 Age,2023 Position,2023 Team,2023 Games Played,2023 Games Started,2023 Passing Attempts,2023 Passing Completions,2023 Passing Yards,2023 Passing Touchdowns,2023 Interceptions Thrown,2023 Rushing Attempts,2023 Rushing Yards,2023 Rushing Touchdowns,2023 Targets,2023 Receptions,2023 Receiving Yards,2023 Receiving Touchdowns,2023 Fumbles,2023 Field Goals Attempted 0-39,2023 Field Goals Made 0-39,2023 Field Goals Attempted 40-49,2023 Field Goals Made 40-49,2023 Field Goals Attempted 50+,2023 Field Goals Made 50+,2023 Field Goals Attempted,2023 Field Goals Made,2023 Extra Points Attempted,2023 Extra Points Made,2023 Total Yards Allowed,2023 Total Plays,2023 Takeaways,2023 First Downs Allowed,2023 Passing Yards Allowed,2023 Passing Touchdowns Allowed,2023 Rushing Yards Allowed,2023 Rushing Touchdowns Allowed,2023 Penalties Committed,2023 Penalty Yards,2023 First Downs by Penalty,2023 Percent Drives Scored On,2023 Percent Drives Takeaway,2023 ST_Sacks,2023 ST_Interceptions,2023 ST_Fumble Recoveries,2023 ST_Forced Fumbles,2023 ST_Safeties,2023 ST_Special Teams Touchdowns,2023 Fantasy Points From Points,2023 XP2,2023 ESPN ADP,2023 Sleeper ADP,2023 NFL ADP,2023 RTSports ADP,2023 Average ADP,2023 Positional ADP,2023 PPR Fantasy Points Scored,2023 Standard Fantasy Points Scored,2024 Age,2024 Position,2024 Team,2024 Games Played,2024 Games Started,2024 Passing Attempts,2024 Passing Completions,2024 Passing Yards,2024 Passing Touchdowns,2024 Interceptions Thrown,2024 Rushing Attempts,2024 Rushing Yards,2024 Rushing Touchdowns,2024 Targets,2024 Receptions,2024 Receiving Yards,2024 Receiving Touchdowns,2024 Fumbles,2024 Field Goals Attempted 0-39,2024 Field Goals Made 0-39,2024 Field Goals Attempted 40-49,2024 Field Goals Made 40-49,2024 Field Goals Attempted 50+,2024 Field Goals Made 50+,2024 Field Goals Attempted,2024 Field Goals Made,2024 Extra Points Attempted,2024 Extra Points Made,2024 Total Yards Allowed,2024 Total Plays,2024 Takeaways,2024 First Downs Allowed,2024 Passing Yards Allowed,2024 Passing Touchdowns Allowed,2024 Rushing Yards Allowed,2024 Rushing Touchdowns Allowed,2024 Penalties Committed,2024 Penalty Yards,2024 First Downs by Penalty,2024 Percent Drives Scored On,2024 Percent Drives Takeaway,2024 ST_Sacks,2024 ST_Interceptions,2024 ST_Fumble Recoveries,2024 ST_Forced Fumbles,2024 ST_Safeties,2024 ST_Special Teams Touchdowns,2024 Fantasy Points From Points,2024 XP2,2024 ESPN ADP,2024 Sleeper ADP,2024 NFL ADP,2024 RTSports ADP,2024 Average ADP,2024 Positional ADP,2024 PPR Fantasy Points Scored,2024 Standard Fantasy Points Scored
Cody Schrader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,RB,LAR,1.0,0.0,,,,,,1.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,301.0,489.0,301.0,462.0,101.0,1.9,0.9000000000000001
Cody Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,WR,SEA,7.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody White,24.0,WR,PIT,1.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,1.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,WR,SEA,4.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,830.0,301.0,830.0,203.0,6.4,4.4
Colby Parkinson,23.0,TE,SEA,17.0,2.0,,,,,,0.0,0.0,0.0,34.0,25.0,322.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,69.2,44.2,24.0,TE,SEA,17.0,1.0,,,,,,0.0,0.0,0.0,34.0,25.0,247.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,301.0,301.0,301.0,362.0,62.0,61.7,36.7,25.0,TE,LAR,17.0,9.0,,,,,,0.0,0.0,0.0,49.0,30.0,294.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,244.0,294.0,235.0,257.7,31.0,65.4,35.400000000000006
Cole Beasley,33.0,WR,2TM,4.0,1.0,,,,,,0.0,0.0,0.0,7.0,6.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,9.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,TE,LVR,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,1.6,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Kmet,23.0,TE,CHI,17.0,17.0,,,,,,2.0,9.0,0.0,69.0,50.0,544.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,116.0,143.0,113.0,121.8,12.0,145.3,95.3,24.0,TE,CHI,17.0,17.0,,,,,,3.0,2.0,0.0,90.0,73.0,719.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,119.0,139.0,155.0,129.5,13.0,179.10000000000002,106.1,25.0,TE,CHI,17.0,16.0,,,,,,0.0,0.0,0.0,55.0,47.0,474.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,164.0,121.0,145.0,142.0,141.0,16.0,120.4,73.4
Cole Turner,22.0,TE,WAS,10.0,2.0,,,,,,0.0,0.0,0.0,9.0,2.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,4.300000000000001,2.3000000000000003,23.0,TE,WAS,12.0,1.0,,,,,,0.0,0.0,0.0,15.0,11.0,120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,301.0,301.0,301.0,417.0,68.0,23.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,WR,CHI,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,2.1,1.1,27.0,WR,CHI,9.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,648.0,301.0,648.0,183.0,1.6,0.6000000000000001
Colt McCoy,36.0,QB,ARI,4.0,3.0,132.0,90.0,780.0,1.0,3.0,14.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,28.800000000000004,28.800000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colton Dowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,WR,TEN,10.0,1.0,,,,,,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,1.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Heyward,23.0,TE,PIT,17.0,0.0,,,,,,2.0,27.0,0.0,17.0,12.0,151.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,35.8,23.8,24.0,TE,PIT,17.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,23.0,167.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,301.0,301.0,301.0,257.0,34.0,39.7,16.7,25.0,TE,PIT,17.0,5.0,,,,,,0.0,0.0,0.0,8.0,6.0,40.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,301.0,374.0,301.0,320.0,42.0,16.0,10.0
Cooper Kupp,29.0,WR,LAR,9.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,52.0,1.0,98.0,75.0,812.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,3.0,5.0,4.0,1.0,199.4,124.4,30.0,WR,LAR,12.0,12.0,,,,,,1.0,-3.0,0.0,95.0,59.0,737.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,15.0,5.0,21.0,13.8,7.0,164.4,105.4,31.0,WR,LAR,12.0,11.0,,,,,,2.0,10.0,0.0,100.0,67.0,710.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,39.0,26.0,32.0,34.8,18.0,173.0,106.0
Cooper Rush,29.0,QB,DAL,9.0,5.0,162.0,94.0,1051.0,5.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,52.64,52.64,30.0,QB,DAL,7.0,0.0,24.0,18.0,144.0,0.0,1.0,12.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,301.0,301.0,301.0,290.0,40.0,3.26,3.26,31.0,QB,DAL,12.0,8.0,308.0,187.0,1844.0,12.0,5.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,301.0,411.0,301.0,359.0,45.0,95.56,95.56
Cordarrelle Patterson,31.0,RB,ATL,13.0,11.0,,,,,,144.0,695.0,8.0,31.0,21.0,122.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,81.0,93.0,77.0,85.8,32.0,148.7,127.7,32.0,RB,ATL,14.0,0.0,,,,,,50.0,181.0,0.0,12.0,9.0,38.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,220.0,173.0,178.0,190.3,56.0,34.900000000000006,25.9,33.0,RB,PIT,13.0,1.0,,,,,,32.0,135.0,0.0,14.0,12.0,80.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,281.0,301.0,281.0,75.0,37.5,25.5
Corey Bojorquez,26.0,K,CLE,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,27.0,K,CLE,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Clement,28.0,RB,ARI,9.0,1.0,,,,,,15.0,55.0,1.0,7.0,5.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,21.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Davis,27.0,WR,NYJ,13.0,10.0,,,,,,0.0,0.0,0.0,64.0,32.0,536.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,187.0,236.0,211.5,71.0,97.6,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courtland Sutton,27.0,WR,DEN,15.0,15.0,,,,,,1.0,5.0,0.0,109.0,64.0,829.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,47.0,92.0,42.0,58.0,21.0,159.4,95.4,28.0,WR,DEN,16.0,14.0,,,,,,0.0,0.0,0.0,90.0,59.0,772.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,118.0,127.0,87.0,106.0,40.0,190.2,131.2,29.0,WR,DEN,17.0,13.0,2.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,135.0,81.0,1081.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,116.0,139.0,104.0,112.4,47.0,240.3,159.3
Craig Reynolds,26.0,RB,DET,9.0,0.0,,,,,,23.0,102.0,0.0,10.0,9.0,116.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,30.800000000000004,21.800000000000004,27.0,RB,DET,17.0,0.0,,,,,,41.0,179.0,1.0,5.0,5.0,47.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,29.6,24.6,28.0,RB,DET,17.0,0.0,,,,,,31.0,139.0,0.0,5.0,3.0,40.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,356.0,301.0,356.0,86.0,18.9,15.9
Curtis Samuel,26.0,WR,WAS,17.0,12.0,,,,,,38.0,187.0,1.0,92.0,64.0,656.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,243.0,274.0,273.0,263.3,88.0,176.3,112.3,27.0,WR,WAS,16.0,13.0,,,,,,7.0,39.0,1.0,91.0,62.0,613.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,219.0,225.0,247.0,230.3,76.0,157.20000000000002,95.2,28.0,WR,BUF,14.0,2.0,,,,,,5.0,14.0,0.0,46.0,31.0,253.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,117.0,150.0,128.0,143.6,53.0,63.7,32.7
D'Andre Swift,23.0,RB,DET,14.0,8.0,,,,,,99.0,542.0,5.0,70.0,48.0,389.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,22.0,11.0,15.5,9.0,187.1,139.10000000000002,24.0,RB,PHI,16.0,15.0,,,,,,229.0,1049.0,5.0,49.0,39.0,214.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,62.0,77.0,72.0,74.3,30.0,195.3,156.3,25.0,RB,CHI,17.0,17.0,,,,,,253.0,959.0,6.0,52.0,42.0,386.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,62.0,74.0,50.0,60.6,20.0,208.5,166.5
D'Ernest Johnson,26.0,RB,CLE,15.0,0.0,,,,,,4.0,17.0,0.0,3.0,3.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,292.0,241.0,266.5,84.0,5.4,2.4000000000000004,27.0,RB,JAX,17.0,0.0,,,,,,41.0,108.0,0.0,12.0,10.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,301.0,301.0,301.0,384.0,89.0,34.8,24.8,28.0,RB,JAX,14.0,1.0,,,,,,32.0,143.0,0.0,19.0,12.0,96.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,630.0,301.0,630.0,116.0,35.900000000000006,23.9
D'Onta Foreman,26.0,RB,CAR,17.0,9.0,,,,,,203.0,914.0,5.0,9.0,5.0,26.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,211.0,271.0,175.0,219.0,67.0,129.0,124.0,27.0,RB,CHI,9.0,8.0,,,,,,109.0,425.0,4.0,16.0,11.0,77.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,175.0,201.0,136.0,170.7,50.0,89.2,78.2,28.0,RB,CLE,11.0,3.0,,,,,,71.0,232.0,0.0,8.0,6.0,54.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,269.0,335.0,301.0,302.0,79.0,30.6,24.6
D'Wayne Eskridge,25.0,WR,SEA,10.0,0.0,,,,,,2.0,10.0,0.0,13.0,7.0,58.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,13.8,6.800000000000001,26.0,WR,SEA,4.0,0.0,,,,,,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.5,0.5,27.0,WR,MIA,6.0,0.0,,,,,,0.0,0.0,0.0,3.0,3.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,7.4,4.4
D.J. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,WR,IND,7.0,0.0,,,,,,0.0,0.0,0.0,8.0,3.0,56.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,14.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Moore,25.0,WR,CAR,17.0,17.0,,,,,,10.0,53.0,0.0,118.0,63.0,888.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,42.0,60.0,41.0,43.8,15.0,199.1,136.10000000000002,26.0,WR,CHI,17.0,17.0,,,,,,4.0,21.0,1.0,136.0,96.0,1364.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,50.0,43.0,55.0,50.8,20.0,286.5,190.5,27.0,WR,CHI,17.0,17.0,1.0,0.0,0.0,0.0,0.0,14.0,75.0,0.0,140.0,98.0,966.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,37.0,51.0,40.0,43.6,22.0,236.1,138.10000000000002
D.K. Metcalf,25.0,WR,SEA,17.0,17.0,,,,,,0.0,0.0,0.0,141.0,90.0,1048.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,48.0,39.0,60.0,48.3,19.0,226.8,136.8,26.0,WR,SEA,16.0,16.0,,,,,,0.0,0.0,0.0,119.0,66.0,1114.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,31.0,34.0,36.0,31.3,15.0,225.4,159.4,27.0,WR,SEA,15.0,12.0,,,,,,0.0,0.0,0.0,108.0,66.0,992.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,43.0,46.0,38.0,41.2,19.0,191.2,125.2
DJ Chark,26.0,WR,DET,11.0,10.0,,,,,,0.0,0.0,0.0,52.0,30.0,502.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,170.0,140.0,135.0,147.5,55.0,98.2,68.2,27.0,WR,CAR,15.0,11.0,,,,,,0.0,0.0,0.0,66.0,35.0,525.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,199.0,228.0,227.0,200.3,69.0,113.5,78.5,28.0,WR,LAC,7.0,0.0,,,,,,0.0,0.0,0.0,10.0,4.0,31.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,247.0,495.0,301.0,371.0,118.0,13.1,9.1
DJ Turner,25.0,WR,LVR,9.0,0.0,,,,,,4.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.6000000000000001,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,WR,LVR,12.0,6.0,,,,,,5.0,33.0,1.0,29.0,16.0,158.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,668.0,301.0,668.0,186.0,45.1,29.1
Dak Prescott,29.0,QB,DAL,12.0,12.0,394.0,261.0,2860.0,23.0,15.0,45.0,182.0,1.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,91.0,72.0,90.0,82.0,11.0,192.6,192.6,30.0,QB,DAL,17.0,17.0,590.0,410.0,4516.0,36.0,9.0,55.0,242.0,2.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,88.0,88.0,93.0,89.5,10.0,334.84,334.84,31.0,QB,DAL,8.0,8.0,286.0,185.0,1978.0,11.0,8.0,13.0,54.0,1.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,71.0,63.0,86.0,68.4,8.0,110.52,110.52
Dallas Cowboys DST,,DEF,DAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5613.0,1101.0,33.0,327.0,3415.0,23.0,2198.0,9.0,98.0,851.0,34.0,33.5,16.2,54.0,16.0,17.0,21.0,0.0,3.0,14.0,,130.0,139.0,108.0,178.0,138.8,7.0,152.0,152.0,,DEF,DAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5095.0,1014.0,26.0,311.0,3185.0,21.0,1910.0,14.0,104.0,934.0,37.0,32.0,14.6,46.0,17.0,9.0,14.0,1.0,7.0,12.0,,109.0,108.0,125.0,131.0,118.3,4.0,154.0,154.0,,DEF,DAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6039.0,1046.0,22.0,342.0,3708.0,28.0,2331.0,25.0,132.0,1019.0,26.0,42.9,11.0,46.0,17.0,9.0,14.0,1.0,2.0,-11.0,,93.0,185.0,112.0,132.0,128.0,2.0,101.0,101.0
Dallas Goedert,27.0,TE,PHI,12.0,12.0,,,,,,0.0,0.0,0.0,69.0,55.0,702.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,71.0,52.0,80.0,70.5,8.0,141.2,86.2,28.0,TE,PHI,14.0,14.0,,,,,,1.0,1.0,0.0,83.0,59.0,592.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,58.0,58.0,77.0,63.8,7.0,136.3,77.30000000000001,29.0,TE,PHI,10.0,10.0,,,,,,0.0,0.0,0.0,52.0,42.0,496.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,102.0,103.0,122.0,109.6,12.0,99.6,57.6
Dallin Holker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,TE,NOR,12.0,2.0,,,,,,0.0,0.0,0.0,4.0,3.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,5.1,2.1
Dalton Kincaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,TE,BUF,16.0,11.0,,,,,,0.0,0.0,0.0,91.0,73.0,673.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,120.0,144.0,113.0,127.0,12.0,150.3,77.3,25.0,TE,BUF,13.0,9.0,,,,,,0.0,0.0,0.0,75.0,44.0,448.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,51.0,53.0,48.0,53.6,5.0,98.8,54.8
